step,loss
534,3.187513897273675e-08
535,3.163418682561314e-08
536,3.147554750171366e-08
537,3.127870940033972e-08
538,3.1079515849796735e-08
539,3.090926270488126e-08
540,3.072381815627523e-08
541,3.0523281679961656e-08
542,3.031594175695318e-08
543,3.0153827879075834e-08
544,2.9952090585538826e-08
545,2.980772961791445e-08
546,2.963794720756141e-08
547,2.9402313472814967e-08
548,2.9097435572111863e-08
549,2.8796822704180158e-08
550,2.861285430810767e-08
551,2.8434786969455672e-08
552,2.8259590223456144e-08
553,2.8118135375621023e-08
554,2.801619913839204e-08
555,2.792201314605336e-08
556,2.7842066430139312e-08
557,2.774317131581938e-08
558,2.7590978390890086e-08
559,2.7378536771038853e-08
560,2.7164162474946352e-08
561,2.6992371005007953e-08
562,2.682767252792928e-08
563,2.6628622862290285e-08
564,2.6401572483791824e-08
565,2.616321559401058e-08
566,2.5957060501013984e-08
567,2.571438351139932e-08
568,2.5459177876996364e-08
569,2.518145514329717e-08
570,2.495087514375882e-08
571,2.4816181110054458e-08
572,2.4651626517879777e-08
573,2.4538604037616096e-08
574,2.4407192711350945e-08
575,2.4272376109024663e-08
576,2.41186022265083e-08
577,2.3951503891339598e-08
578,2.3794804349108745e-08
579,2.3636577139996007e-08
580,2.349230143749992e-08
581,2.3400470894330283e-08
582,2.3299941531718105e-08
583,2.3212379574033548e-08
584,2.311306701585636e-08
585,2.2996587745183206e-08
586,2.2837797430952378e-08
587,2.2652894671182366e-08
588,2.2502133489865628e-08
589,2.240574659140293e-08
590,2.2275267852478464e-08
591,2.215076655431858e-08
592,2.2021193757382207e-08
593,2.1899467128605465e-08
594,2.1768880031913795e-08
595,2.164455636943785e-08
596,2.151758238255752e-08
597,2.1396544980234466e-08
598,2.1276349571053288e-08
599,2.1148938600390466e-08
600,2.1012487749771935e-08
601,2.0875443595969045e-08
602,2.0774736597672927e-08
603,2.06855439444098e-08
604,2.0602247019496644e-08
605,2.053680780988998e-08
606,2.0458953642332744e-08
607,2.0354036678327248e-08
608,2.0232338471259936e-08
609,2.0096750930065355e-08
610,1.9943804829836154e-08
611,1.978929553558828e-08
612,1.965939588899346e-08
613,1.9551981367271765e-08
614,1.9466263267986506e-08
615,1.9410823171028824e-08
616,1.9334914114210733e-08
617,1.927855741712392e-08
618,1.9216793489817974e-08
619,1.9129711148480055e-08
620,1.9042253995849023e-08
621,1.8921081590406175e-08
622,1.878899702489889e-08
623,1.867093502028183e-08
624,1.8581264527028907e-08
625,1.8507098076270267e-08
626,1.8441539850755362e-08
627,1.839006458226322e-08
628,1.8328893958141634e-08
629,1.8259020961863826e-08
630,1.8186664618724535e-08
631,1.8122426226341304e-08
632,1.8046186767151084e-08
633,1.7961470533123247e-08
634,1.7895780857202226e-08
635,1.7831363052778215e-08
636,1.7765428239613357e-08
637,1.7710052091501893e-08
638,1.7668638108148116e-08
639,1.762283829975786e-08
640,1.7585138678555268e-08
641,1.7534297569454793e-08
642,1.7462001622448042e-08
643,1.7392919104963767e-08
644,1.73056857732945e-08
645,1.7227247184337102e-08
646,1.7161433163437323e-08
647,1.7117805839461653e-08
648,1.706136210088971e-08
649,1.6986060558110694e-08
650,1.690900752748803e-08
651,1.682767347688241e-08
652,1.674876948243309e-08
653,1.6667220492649903e-08
654,1.657029002899435e-08
655,1.644754732410547e-08
656,1.6326456631077235e-08
657,1.6223884458099747e-08
658,1.6118056223035637e-08
659,1.601023313924088e-08
660,1.592499465630226e-08
661,1.5836594258189507e-08
662,1.5746024928375846e-08
663,1.566144725018148e-08
664,1.5572531708585302e-08
665,1.547337724616682e-08
666,1.5377697337726204e-08
667,1.5285571919321228e-08
668,1.5174343559465342e-08
669,1.507578417658806e-08
670,1.496749035823086e-08
671,1.4873203113552336e-08
672,1.4769755196653023e-08
673,1.472127664214895e-08
674,1.4660511915565166e-08
675,1.4601202913411271e-08
676,1.456400333665897e-08
677,1.450888298393238e-08
678,1.4445614482383462e-08
679,1.4394535341466508e-08
680,1.4329849307159748e-08
681,1.424732420929331e-08
682,1.4155876471022566e-08
683,1.4077631504960664e-08
684,1.39997444748019e-08
685,1.3950057997647036e-08
686,1.3883489913268932e-08
687,1.3802623044512075e-08
688,1.3744037907770235e-08
689,1.3695795608725803e-08
690,1.362945845073682e-08
691,1.35993678540558e-08
692,1.3552002187111611e-08
693,1.3505336404762147e-08
694,1.3477839289066651e-08
695,1.3437846391184394e-08
696,1.3374714669112109e-08
697,1.3302329016084968e-08
698,1.3237191787141e-08
699,1.3160271983281291e-08
700,1.305673080764791e-08
701,1.2957647399503003e-08
702,1.2934422422006264e-08
703,1.2896833823106135e-08
704,1.2828198947545388e-08
705,1.2746878219616065e-08
706,1.2704798102447512e-08
707,1.2638775359619103e-08
708,1.2568512453015046e-08
709,1.2509466351673382e-08
710,1.24631469589076e-08
711,1.2414371752811348e-08
712,1.2361284440487452e-08
713,1.2346678346375484e-08
714,1.2323769560396158e-08
715,1.2281748063003306e-08
716,1.2232460377958887e-08
717,1.2204684374239605e-08
718,1.2165848772838217e-08
719,1.2123677173292435e-08
720,1.2085132894412709e-08
721,1.205601307674442e-08
722,1.2012568717523209e-08
723,1.1990906934045142e-08
724,1.196191590224771e-08
725,1.1917085984691766e-08
726,1.1867298255197056e-08
727,1.1818698908427905e-08
728,1.1751842166063398e-08
729,1.166351282222422e-08
730,1.1563956903160033e-08
731,1.150360251500615e-08
732,1.1436709357326436e-08
733,1.139253580362265e-08
734,1.134493654575408e-08
735,1.1306987346415553e-08
736,1.1267461630382059e-08
737,1.1228089569215172e-08
738,1.1181367831625266e-08
739,1.1133686861342085e-08
740,1.1102130770268559e-08
741,1.1051962900410217e-08
742,1.1001436206470316e-08
743,1.0962997620822534e-08
744,1.091245316331424e-08
745,1.0863288935070159e-08
746,1.0819817930496356e-08
747,1.0758299140434247e-08
748,1.0681512563337492e-08
749,1.0594805033292687e-08
750,1.052084108721374e-08
751,1.0434385799840129e-08
752,1.0362066760194466e-08
753,1.0315369891600312e-08
754,1.0269376460314561e-08
755,1.0243059733738846e-08
756,1.0209052270226948e-08
757,1.0164626473851968e-08
758,1.0127275018589899e-08
759,1.0084672652510562e-08
760,1.0037625841619047e-08
761,1.0020329455073806e-08
762,9.99671456725082e-09
763,9.973772030491546e-09
764,9.961246050238515e-09
765,9.948336376908173e-09
766,9.928816879778424e-09
767,9.89980275534208e-09
768,9.873517115011055e-09
769,9.849792981242445e-09
770,9.819403068433985e-09
771,9.786756294261068e-09
772,9.741143891517368e-09
773,9.707294523764176e-09
774,9.66877777841546e-09
775,9.624252506057474e-09
776,9.574846693283234e-09
777,9.546536006155293e-09
778,9.516647914153964e-09
779,9.483979823698974e-09
780,9.44827327487019e-09
781,9.394288014163976e-09
782,9.337033368694847e-09
783,9.31605370624311e-09
784,9.286143409781289e-09
785,9.243111165346818e-09
786,9.199461636910655e-09
787,9.150394220114322e-09
788,9.096418729370725e-09
789,9.034643255745323e-09
790,8.977848686697598e-09
791,8.964832431956893e-09
792,8.940387097311486e-09
793,8.901791304083417e-09
794,8.857833577735619e-09
795,8.837373499659407e-09
796,8.807317541936754e-09
797,8.773135995454595e-09
798,8.73627392650178e-09
799,8.69146354887107e-09
800,8.663249673190876e-09
801,8.625100633707916e-09
802,8.565571363305935e-09
803,8.484803082353665e-09
804,8.412003538182944e-09
805,8.368902904010156e-09
806,8.322430744556186e-09
807,8.300991005683045e-09
808,8.268302487124402e-09
809,8.243580928990468e-09
810,8.220686353865858e-09
811,8.197456047298601e-09
812,8.178544064207927e-09
813,8.144611207683283e-09
814,8.101457282805313e-09
815,8.072598589592417e-09
816,8.046391108962325e-09
817,8.013463670408782e-09
818,7.981764582609685e-09
